analysis_split,image_id,class_id,native_h,native_w,native_beta0,native_beta1,resized_beta0,resized_beta1,native_foreground_fraction,resized_foreground_fraction,topology_preserved
train,Bombay_118,8,157,300,1,0,1,0,0.598322718,0.313171387,1
train,Bombay_193,8,225,300,1,1,1,1,0.392207407,0.29309082,1
train,Bombay_101,8,320,450,1,1,1,4,0.371263889,0.264160156,0
train,Bombay_134,8,344,290,1,0,1,1,0.327676423,0.275878906,0
train,Bombay_145,8,337,500,1,0,1,0,0.633792285,0.425598145,1
train,Bombay_1,8,275,183,1,1,1,1,0.330789866,0.219970703,1
train,Bombay_125,8,300,448,1,0,1,0,0.43110119,0.290100098,1
train,Bombay_150,8,182,200,1,0,1,0,0.604395604,0.545410156,1
train,Bombay_105,8,498,750,1,0,1,0,0.461333333,0.306091309,1
train,Bombay_135,8,384,577,1,0,1,0,0.176866696,0.117370605,1
train,Bombay_156,8,359,500,1,0,1,0,0.60832312,0.436340332,1
train,Bombay_172,8,438,428,1,0,1,0,0.51888896,0.506652832,1
train,Bombay_180,8,286,373,1,0,1,0,0.338364049,0.258483887,1
train,Bombay_179,8,500,415,1,0,1,0,0.519103614,0.430053711,1
train,Bombay_166,8,600,600,1,2,1,1,0.466763889,0.468261719,0
train,Bombay_13,8,240,320,1,0,1,0,0.566927083,0.424804688,1
train,Bombay_141,8,500,333,1,0,1,0,0.484528529,0.322021484,1
train,Bombay_117,8,225,300,1,0,1,0,0.3116,0.233032227,1
train,Bombay_154,8,467,350,1,0,1,0,0.322061793,0.241149902,1
train,Bombay_160,8,175,174,1,0,1,0,0.416650246,0.414428711,1
train,Bombay_110,8,1125,750,1,0,1,0,0.300623407,0.199951172,1
train,Bombay_128,8,870,600,1,0,1,0,0.287944444,0.197143555,1
train,Bombay_113,8,568,473,1,0,1,0,0.480261591,0.401550293,1
train,Bombay_19,8,315,420,1,0,1,0,0.443340892,0.332763672,1
train,Bombay_198,8,225,300,1,0,1,0,0.707718519,0.53137207,1
train,Bombay_119,8,500,375,1,0,1,0,0.640837333,0.481262207,1
train,Bombay_114,8,330,500,1,0,1,0,0.244351515,0.160400391,1
train,Bombay_159,8,250,184,1,0,1,1,0.511826087,0.375854492,0
train,Bombay_163,8,500,415,1,0,1,0,0.497161446,0.411560059,1
train,Bombay_122,8,375,500,1,0,1,0,0.226432,0.168945312,1
train,Bombay_185,8,225,300,1,2,1,1,0.2468,0.18548584,0
train,Bombay_178,8,406,480,1,0,1,2,0.385011289,0.324279785,0
train,Bombay_112,8,168,190,1,0,1,0,0.386184211,0.339477539,1
train,Bombay_191,8,225,300,1,0,1,0,0.37517037,0.282531738,1
train,Bombay_162,8,308,360,1,0,1,0,0.464781746,0.398742676,1
train,Bombay_12,8,417,500,1,0,1,0,0.531808153,0.44543457,1
train,Bombay_116,8,320,205,1,0,1,0,0.482210366,0.308532715,1
train,boxer_182,9,435,500,2,1,2,1,0.0759954023,0.0654296875,1
train,boxer_145,9,500,334,1,0,1,0,0.107796407,0.0720214844,1
train,boxer_103,9,375,500,1,0,1,0,0.393317333,0.294250488,1
train,boxer_137,9,375,500,1,2,1,2,0.437898667,0.329711914,1
train,boxer_133,9,368,500,1,0,1,0,0.269554348,0.198303223,1
train,boxer_108,9,500,375,1,0,1,0,0.662613333,0.496704102,1
train,boxer_151,9,333,500,4,0,1,0,0.449171171,0.297546387,0
train,boxer_135,9,375,500,1,0,1,0,0.578693333,0.433288574,1
train,boxer_131,9,500,333,1,0,1,0,0.44045045,0.293701172,1
train,boxer_113,9,500,332,1,0,1,0,0.419,0.278808594,1
train,boxer_160,9,491,394,2,2,1,4,0.319869323,0.257019043,0
train,boxer_143,9,375,500,1,0,1,0,0.51824,0.389038086,1
train,boxer_104,9,375,500,1,0,1,0,0.273168,0.204101562,1
train,boxer_16,9,500,357,1,1,1,1,0.393753501,0.27947998,1
train,boxer_185,9,281,500,1,0,1,0,0.224811388,0.126220703,1
train,boxer_12,9,375,500,1,0,1,0,0.715685333,0.536193848,1
train,boxer_188,9,332,500,1,2,1,2,0.42513253,0.281494141,1
train,boxer_128,9,333,500,1,0,1,1,0.13790991,0.0914306641,0
train,boxer_159,9,335,500,2,0,1,0,0.550065672,0.368225098,0
train,boxer_138,9,500,375,1,0,1,0,0.512789333,0.384033203,1
train,boxer_180,9,333,500,1,0,1,2,0.437489489,0.290527344,0
train,boxer_149,9,375,500,4,0,4,0,0.18976,0.141906738,1
train,boxer_111,9,333,500,1,0,1,0,0.483843844,0.321044922,1
train,boxer_177,9,333,500,1,0,1,0,0.569201201,0.378051758,1
train,boxer_153,9,300,500,2,0,1,0,0.550786667,0.331970215,0
train,boxer_18,9,333,500,1,0,1,0,0.104444444,0.0687866211,1
train,boxer_123,9,333,500,1,0,1,1,0.109531532,0.0728759766,0
train,boxer_147,9,375,500,1,0,1,0,0.607072,0.455749512,1
train,boxer_107,9,500,417,1,0,1,0,0.778244604,0.651062012,1
train,boxer_144,9,375,500,1,0,1,0,0.267930667,0.199645996,1
train,boxer_101,9,500,446,1,0,1,0,0.86158296,0.767883301,1
train,boxer_184,9,291,500,2,0,1,0,0.232233677,0.133605957,0
train,boxer_112,9,333,500,1,0,1,0,0.286066066,0.190307617,1
train,boxer_171,9,333,500,1,0,1,0,0.346990991,0.230834961,1
train,boxer_129,9,333,500,1,0,1,0,0.093021021,0.0611572266,1
train,boxer_187,9,334,500,2,0,1,0,0.321341317,0.215698242,0
train,boxer_130,9,375,500,1,1,1,0,0.653882667,0.490356445,0
train,boxer_136,9,500,375,1,2,1,1,0.153717333,0.114013672,0
train,boxer_190,9,333,500,2,1,2,1,0.594684685,0.393920898,1
train,boxer_169,9,333,500,2,0,1,0,0.308948949,0.205078125,0
train,boxer_105,9,375,500,1,0,1,0,0.187781333,0.14050293,1
train,boxer_170,9,500,333,2,1,2,1,0.381987988,0.253601074,1
train,boxer_183,9,375,500,2,0,2,0,0.176848,0.132080078,1
train,boxer_141,9,309,500,3,0,3,0,0.291132686,0.179138184,1
train,boxer_172,9,500,400,3,0,2,0,0.14229,0.113769531,0
train,boxer_114,9,500,354,1,0,1,0,0.404322034,0.287353516,1
train,boxer_181,9,333,500,2,0,1,2,0.265201201,0.175598145,0
train,boxer_11,9,500,375,1,0,1,0,0.809088,0.606689453,1
train,boxer_100,9,332,500,1,0,1,1,0.465487952,0.30847168,0
train,boxer_166,9,500,334,2,1,1,1,0.339383234,0.227111816,0
train,British_Shorthair_168,10,500,333,1,0,1,0,0.735573574,0.48828125,1
train,British_Shorthair_210,10,333,500,1,0,1,0,0.334582583,0.222595215,1
train,British_Shorthair_141,10,500,438,1,0,1,0,0.74826484,0.654541016,1
train,British_Shorthair_110,10,333,500,1,0,1,0,0.604582583,0.401184082,1
train,British_Shorthair_180,10,500,333,1,0,1,0,0.463525526,0.307800293,1
train,British_Shorthair_126,10,500,354,1,0,1,0,0.450480226,0.318786621,1
train,British_Shorthair_185,10,334,500,1,0,1,0,0.397628743,0.268066406,1
train,British_Shorthair_182,10,500,427,1,0,1,0,0.485433255,0.413330078,1
train,British_Shorthair_17,10,332,500,1,0,1,0,0.618295181,0.410339355,1
train,British_Shorthair_187,10,500,332,1,1,1,1,0.351210843,0.232788086,1
train,British_Shorthair_164,10,375,500,1,0,1,0,0.609626667,0.457336426,1
train,British_Shorthair_129,10,500,375,1,0,1,0,0.187392,0.140136719,1
train,British_Shorthair_151,10,375,500,1,0,1,0,0.191429333,0.142944336,1
train,British_Shorthair_167,10,350,500,1,0,1,0,0.593491429,0.417053223,1
train,British_Shorthair_162,10,335,500,1,0,1,0,0.468823881,0.315063477,1
train,British_Shorthair_136,10,500,333,1,0,1,0,0.386216216,0.257446289,1
train,British_Shorthair_201,10,375,500,1,0,1,0,0.435264,0.326782227,1
train,British_Shorthair_161,10,500,333,1,0,1,0,0.655201201,0.435546875,1
train,British_Shorthair_189,10,500,425,1,0,1,0,0.914409412,0.777893066,1
train,British_Shorthair_104,10,500,333,1,1,1,1,0.626456456,0.416564941,1
train,British_Shorthair_179,10,375,500,1,0,1,0,0.391045333,0.292297363,1
train,British_Shorthair_184,10,416,500,1,0,1,0,0.492927885,0.408691406,1
train,British_Shorthair_128,10,500,332,1,0,1,0,0.432783133,0.286804199,1
train,British_Shorthair_109,10,375,500,1,0,1,0,0.697696,0.5234375,1
train,British_Shorthair_115,10,500,423,1,0,1,0,0.596728132,0.503967285,1
train,British_Shorthair_148,10,281,500,1,0,1,0,0.121879004,0.0684814453,1
train,British_Shorthair_166,10,500,333,1,0,1,0,0.214312312,0.143249512,1
train,British_Shorthair_204,10,333,500,1,0,1,0,0.595573574,0.395263672,1
train,British_Shorthair_183,10,500,375,1,0,1,0,0.358842667,0.268798828,1
train,British_Shorthair_133,10,335,500,1,1,1,1,0.365880597,0.245910645,1
train,British_Shorthair_144,10,375,500,1,0,1,0,0.526576,0.394958496,1
train,British_Shorthair_157,10,500,375,1,0,1,0,0.211946667,0.160400391,1
train,British_Shorthair_178,10,336,500,1,0,1,0,0.407922619,0.274353027,1
train,British_Shorthair_175,10,375,500,1,0,1,0,0.420944,0.315917969,1
train,British_Shorthair_153,10,335,500,1,0,1,0,0.509659701,0.342895508,1
train,British_Shorthair_156,10,333,500,1,0,1,0,0.420828829,0.27923584,1
train,British_Shorthair_177,10,333,500,1,0,1,0,0.292852853,0.194519043,1
train,British_Shorthair_190,10,332,500,1,0,1,0,0.688036145,0.456665039,1
train,British_Shorthair_154,10,332,500,1,0,1,0,0.482993976,0.320800781,1
train,British_Shorthair_103,10,333,500,1,0,1,0,0.163861862,0.108459473,1
train,British_Shorthair_188,10,500,335,1,0,1,0,0.628704478,0.422851562,1
train,British_Shorthair_118,10,500,333,1,0,1,0,0.587405405,0.390075684,1
train,British_Shorthair_174,10,375,500,1,0,1,0,0.412122667,0.308349609,1
train,British_Shorthair_112,10,375,500,1,0,1,0,0.249408,0.187255859,1
train,British_Shorthair_200,10,332,500,1,0,1,0,0.306222892,0.203308105,1
train,British_Shorthair_170,10,342,500,1,0,1,0,0.590122807,0.404907227,1
train,British_Shorthair_172,10,335,500,1,0,1,0,0.630889552,0.423095703,1
train,British_Shorthair_181,10,500,333,1,0,1,0,0.430810811,0.285583496,1
train,British_Shorthair_203,10,375,500,1,0,1,0,0.551034667,0.414611816,1
train,British_Shorthair_101,10,333,500,1,1,1,1,0.360318318,0.238769531,1
train,chihuahua_126,11,225,300,1,0,1,0,0.510266667,0.383850098,1
train,chihuahua_168,11,300,248,1,0,1,0,0.504341398,0.41619873,1
train,chihuahua_177,11,225,300,3,0,1,0,0.249748148,0.183959961,0
train,chihuahua_173,11,281,300,2,0,1,0,0.457639383,0.42755127,0
train,chihuahua_107,11,225,300,1,0,1,0,0.273451852,0.20526123,1
train,chihuahua_145,11,200,300,1,0,1,0,0.191233333,0.126525879,1
train,chihuahua_144,11,230,300,2,0,1,0,0.406565217,0.309875488,0
train,chihuahua_134,11,300,225,2,0,1,0,0.459792593,0.344665527,0
train,chihuahua_137,11,300,205,1,0,1,0,0.57795122,0.393737793,1
train,chihuahua_105,11,300,205,1,0,1,0,0.41401626,0.280090332,1
train,chihuahua_122,11,225,300,2,0,2,0,0.252962963,0.188232422,1
train,chihuahua_160,11,300,225,2,0,1,0,0.386844444,0.287963867,0
train,chihuahua_186,11,234,300,2,4,1,2,0.252905983,0.196228027,0
train,chihuahua_165,11,224,300,1,0,1,0,0.33202381,0.249633789,1
train,chihuahua_154,11,225,300,1,0,1,0,0.279466667,0.20892334,1
train,chihuahua_132,11,225,300,2,1,1,2,0.217288889,0.162109375,0
train,chihuahua_152,11,225,300,2,0,1,0,0.321007407,0.239257812,0
train,chihuahua_115,11,279,300,1,0,1,0,0.370752688,0.344726562,1
train,chihuahua_174,11,300,274,2,0,1,0,0.351581509,0.318664551,0
train,chihuahua_119,11,300,212,3,0,1,0,0.31504717,0.220458984,0
train,chihuahua_15,11,500,372,1,0,1,0,0.444677419,0.329589844,1
train,chihuahua_153,11,225,300,1,0,1,1,0.28797037,0.216247559,0
train,chihuahua_143,11,300,202,2,1,1,1,0.555181518,0.37286377,0
train,chihuahua_18,11,500,355,1,0,1,0,0.623543662,0.442504883,1
train,chihuahua_101,11,334,500,1,0,1,0,0.0863413174,0.0581665039,1
train,chihuahua_136,11,182,200,1,0,1,0,0.587335165,0.532409668,1
train,chihuahua_114,11,220,300,2,0,2,0,0.326681818,0.239562988,1
train,chihuahua_12,11,375,500,1,0,1,1,0.41064,0.308288574,0
train,chihuahua_111,11,300,288,4,0,4,0,0.184837963,0.176818848,1
train,chihuahua_158,11,300,289,2,0,2,0,0.142618224,0.135437012,1
train,chihuahua_102,11,500,333,1,0,1,0,0.406852853,0.270812988,1
train,chihuahua_147,11,300,280,2,0,2,0,0.271369048,0.249267578,1
train,chihuahua_188,11,300,202,2,1,1,1,0.459834983,0.308898926,0
train,chihuahua_140,11,290,300,2,0,1,1,0.230068966,0.219543457,0
train,chihuahua_166,11,225,300,1,0,1,0,0.284666667,0.213439941,1
train,chihuahua_103,11,500,375,1,0,1,0,0.582666667,0.436462402,1
train,chihuahua_181,11,288,300,2,0,1,0,0.173043981,0.164978027,0
train,chihuahua_135,11,200,154,2,0,2,0,0.623766234,0.483825684,1
train,chihuahua_125,11,300,290,2,0,1,0,0.463850575,0.447814941,0
train,chihuahua_175,11,225,300,2,0,1,0,0.30002963,0.223510742,0
train,chihuahua_133,11,225,300,2,0,1,0,0.159733333,0.118225098,0
train,chihuahua_176,11,284,300,3,0,1,0,0.300434272,0.281311035,0
train,chihuahua_14,11,500,492,1,0,1,0,0.558638211,0.549255371,1
train,chihuahua_108,11,300,265,1,0,1,1,0.58208805,0.51385498,0
train,chihuahua_178,11,225,300,1,0,1,0,0.166711111,0.125244141,1
train,chihuahua_167,11,240,300,1,0,1,2,0.484305556,0.385681152,0
train,chihuahua_180,11,300,218,1,0,1,0,0.375336391,0.272460938,1
train,chihuahua_109,11,225,300,1,0,1,0,0.308488889,0.231811523,1
train,chihuahua_124,11,225,300,2,1,1,1,0.168237037,0.125,0
train,chihuahua_162,11,200,300,2,1,1,0,0.138816667,0.0897827148,0
train,Egyptian_Mau_189,12,410,360,1,1,1,0,0.355223577,0.311340332,0
train,Egyptian_Mau_150,12,180,240,1,1,1,1,0.275555556,0.20703125,1
train,Egyptian_Mau_109,12,250,180,1,0,1,0,0.882511111,0.632751465,1
train,Egyptian_Mau_171,12,180,240,1,0,1,0,0.291018519,0.21887207,1
train,Egyptian_Mau_197,12,157,200,1,1,1,2,0.431401274,0.33782959,0
train,Egyptian_Mau_124,12,300,330,1,0,1,1,0.334646465,0.303100586,0
train,Egyptian_Mau_192,12,388,260,1,2,1,1,0.526149881,0.353271484,0
train,Egyptian_Mau_170,12,373,450,1,0,1,1,0.525808758,0.435241699,0
train,Egyptian_Mau_111,12,258,409,1,0,1,2,0.183269839,0.116699219,0
train,Egyptian_Mau_126,12,383,321,1,0,1,0,0.330437683,0.27722168,1
train,Egyptian_Mau_136,12,280,246,1,0,1,1,0.541506969,0.472412109,0
train,Egyptian_Mau_188,12,376,502,1,0,1,0,0.306788802,0.22869873,1
train,Egyptian_Mau_119,12,168,190,1,2,1,1,0.296146617,0.261352539,0
train,Egyptian_Mau_15,12,334,500,1,0,1,0,0.128532934,0.0857543945,1
train,Egyptian_Mau_180,12,300,400,1,0,1,0,0.385166667,0.288818359,1
train,Egyptian_Mau_10,12,715,600,1,2,1,2,0.474347319,0.39654541,1
train,Egyptian_Mau_18,12,403,500,1,0,1,0,0.487295285,0.392578125,1
train,Egyptian_Mau_151,12,483,450,1,1,1,3,0.443266621,0.41192627,0
train,Egyptian_Mau_107,12,357,250,1,0,1,2,0.617579832,0.434692383,0
train,Egyptian_Mau_105,12,427,450,1,0,1,0,0.488175904,0.462036133,1
train,Egyptian_Mau_182,12,1499,1999,1,0,1,0,0.26868571,0.20098877,1
train,Egyptian_Mau_103,12,500,334,1,0,1,0,0.414802395,0.278442383,1
train,Egyptian_Mau_153,12,317,332,1,0,1,0,0.48615598,0.463989258,1
train,Egyptian_Mau_114,12,150,200,1,3,1,3,0.3582,0.267822266,1
train,Egyptian_Mau_184,12,188,250,1,0,1,0,0.224425532,0.168762207,1
train,Egyptian_Mau_127,12,314,200,1,1,1,1,0.526894904,0.338500977,1
train,Egyptian_Mau_186,12,275,183,1,0,1,0,0.382036761,0.252380371,1
train,Egyptian_Mau_185,12,240,240,1,0,1,0,0.456701389,0.455810547,1
train,Egyptian_Mau_146,12,576,512,1,0,1,3,0.422844781,0.376586914,0
train,Egyptian_Mau_143,12,339,381,1,0,1,2,0.484882974,0.432006836,0
train,Egyptian_Mau_154,12,500,375,1,1,1,0,0.855984,0.641967773,0
train,Egyptian_Mau_187,12,1734,1138,1,0,1,0,0.367534556,0.240539551,1
train,Egyptian_Mau_148,12,332,500,1,1,1,0,0.493921687,0.328491211,0
train,Egyptian_Mau_178,12,375,500,1,0,1,0,0.360965333,0.270080566,1
train,Egyptian_Mau_194,12,290,400,1,5,1,5,0.252301724,0.182189941,1
train,Egyptian_Mau_132,12,253,380,1,0,1,1,0.229914708,0.153686523,0
train,Egyptian_Mau_100,12,163,300,1,0,1,0,0.381840491,0.208435059,1
train,Egyptian_Mau_14,12,800,582,1,0,1,0,0.366531357,0.266296387,1
train,Egyptian_Mau_138,12,336,448,1,0,1,0,0.439386692,0.329467773,1
train,Egyptian_Mau_134,12,420,400,1,1,1,2,0.331720238,0.31652832,0
train,Egyptian_Mau_181,12,433,650,1,0,1,0,0.200429917,0.133361816,1
train,Egyptian_Mau_196,12,2606,1886,0,0,0,0,0,0,1
train,Egyptian_Mau_195,12,560,700,1,0,1,0,0.256915816,0.204406738,1
train,Egyptian_Mau_193,12,244,400,1,0,1,0,0.656946721,0.400634766,1
train,Egyptian_Mau_172,12,333,500,1,0,1,0,0.530396396,0.352233887,1
train,Egyptian_Mau_152,12,360,480,1,1,1,1,0.459722222,0.344848633,1
train,Egyptian_Mau_123,12,398,400,1,1,1,1,0.487330402,0.483215332,1
train,english_cocker_spaniel_151,13,500,327,2,1,2,1,0.581706422,0.382324219,1
train,english_cocker_spaniel_166,13,375,500,2,0,2,0,0.605258667,0.453918457,1
train,english_cocker_spaniel_127,13,375,500,2,0,1,0,0.132325333,0.0989379883,0
train,english_cocker_spaniel_103,13,381,500,1,2,1,1,0.344629921,0.264282227,0
train,english_cocker_spaniel_160,13,500,413,2,0,2,0,0.504329298,0.420410156,1
train,english_cocker_spaniel_104,13,447,500,1,0,1,0,0.248411633,0.221252441,1
train,english_cocker_spaniel_125,13,375,500,2,0,1,0,0.10936,0.0802612305,0
train,english_cocker_spaniel_172,13,362,500,1,0,1,0,0.561110497,0.40802002,1
train,english_cocker_spaniel_11,13,375,500,1,0,1,0,0.538112,0.40423584,1
train,english_cocker_spaniel_155,13,375,500,2,0,1,2,0.291962667,0.218017578,0
train,english_cocker_spaniel_161,13,500,338,2,0,2,0,0.441573964,0.299133301,1
train,english_cocker_spaniel_105,13,500,484,1,0,1,0,0.758917355,0.735473633,1
train,english_cocker_spaniel_137,13,375,500,2,0,1,0,0.2304,0.173156738,0
train,english_cocker_spaniel_117,13,500,281,1,0,1,0,0.377850534,0.211730957,1
train,english_cocker_spaniel_159,13,500,330,2,0,2,0,0.386490909,0.254089355,1
train,english_cocker_spaniel_133,13,500,357,1,0,1,0,0.696330532,0.496032715,1
train,english_cocker_spaniel_149,13,375,500,2,2,1,1,0.359632,0.268554688,0
train,english_cocker_spaniel_121,13,375,500,2,0,1,0,0.536458667,0.400939941,0
train,english_cocker_spaniel_135,13,313,500,2,0,1,0,0.196044728,0.121704102,0
train,english_cocker_spaniel_178,13,500,333,1,0,1,0,0.569591592,0.378417969,1
train,english_cocker_spaniel_16,13,500,375,1,0,1,2,0.265333333,0.199462891,0
train,english_cocker_spaniel_187,13,375,500,1,0,1,0,0.240101333,0.179992676,1
train,english_cocker_spaniel_154,13,375,500,1,0,1,0,0.324896,0.24395752,1
train,english_cocker_spaniel_165,13,375,500,2,0,2,0,0.259274667,0.194580078,1
train,english_cocker_spaniel_168,13,375,500,3,0,2,0,0.201104,0.148803711,0
train,english_cocker_spaniel_122,13,500,375,2,0,2,0,0.118266667,0.0885009766,1
train,english_cocker_spaniel_119,13,362,500,1,0,1,0,0.419861878,0.304748535,1
train,english_cocker_spaniel_147,13,335,500,1,0,1,0,0.275026866,0.184387207,1
train,english_cocker_spaniel_142,13,417,500,2,0,1,0,0.118465228,0.0983276367,0
train,english_cocker_spaniel_175,13,369,500,1,0,1,0,0.236905149,0.173217773,1
train,english_cocker_spaniel_180,13,391,500,2,1,1,0,0.358828645,0.280212402,0
train,english_cocker_spaniel_185,13,375,500,2,0,1,0,0.0601386667,0.0447387695,0
train,english_cocker_spaniel_113,13,334,500,1,0,1,0,0.280586826,0.188781738,1
train,english_cocker_spaniel_130,13,333,500,1,0,1,0,0.353915916,0.233886719,1
train,english_cocker_spaniel_171,13,333,500,2,2,2,0,0.195093093,0.129150391,0
train,english_cocker_spaniel_109,13,500,333,1,0,1,0,0.605489489,0.401428223,1
train,english_cocker_spaniel_101,13,500,375,1,1,1,2,0.452821333,0.341369629,0
train,english_cocker_spaniel_110,13,500,333,1,0,1,0,0.304720721,0.202575684,1
train,english_cocker_spaniel_189,13,375,500,2,0,1,0,0.14728,0.110168457,0
train,english_cocker_spaniel_170,13,334,500,1,0,1,0,0.395856287,0.265258789,1
train,english_cocker_spaniel_167,13,375,500,3,0,3,0,0.197733333,0.147827148,1
train,english_cocker_spaniel_114,13,375,500,1,0,1,0,0.247808,0.185302734,1
train,english_cocker_spaniel_188,13,500,375,4,1,2,1,0.325978667,0.243713379,0
train,english_cocker_spaniel_17,13,500,375,1,0,1,0,0.460656,0.344909668,1
train,english_cocker_spaniel_138,13,500,375,2,0,1,0,0.526613333,0.394165039,0
train,english_cocker_spaniel_177,13,500,500,2,0,1,0,0.330448,0.330444336,0
train,english_cocker_spaniel_143,13,375,500,1,0,1,0,0.266949333,0.199768066,1
train,english_cocker_spaniel_139,13,333,500,2,0,2,1,0.27366967,0.180664062,0
train,english_setter_162,14,500,375,2,0,2,0,0.19128,0.14239502,1
train,english_setter_18,14,335,500,1,0,1,0,0.406029851,0.272277832,1
train,english_setter_182,14,392,500,1,0,1,0,0.609265306,0.475708008,1
train,english_setter_103,14,500,333,1,0,1,0,0.670186186,0.444763184,1
train,english_setter_159,14,375,500,2,0,2,0,0.212917333,0.15826416,1
train,english_setter_106,14,333,500,1,0,1,0,0.223183183,0.148071289,1
train,english_setter_17,14,375,500,1,2,1,1,0.418997333,0.313903809,0
train,english_setter_180,14,400,500,1,0,1,0,0.10832,0.0866699219,1
train,english_setter_109,14,375,500,2,4,1,3,0.225285333,0.167297363,0
train,english_setter_139,14,353,500,2,1,1,0,0.228254958,0.159667969,0
train,english_setter_121,14,398,500,2,0,1,0,0.111869347,0.0882568359,0
train,english_setter_14,14,326,500,1,0,1,1,0.300993865,0.194274902,0
train,english_setter_187,14,500,375,3,0,2,2,0.502042667,0.377075195,0
train,english_setter_12,14,500,360,1,3,1,3,0.734677778,0.527770996,1
train,english_setter_163,14,500,375,3,1,1,0,0.176597333,0.131958008,0
train,english_setter_134,14,375,500,5,0,3,1,0.225216,0.168029785,0
train,english_setter_178,14,500,365,2,0,2,0,0.627331507,0.455505371,1
train,english_setter_136,14,500,353,2,0,1,0,0.383597734,0.268005371,0
train,english_setter_166,14,375,500,2,1,1,0,0.143024,0.106506348,0
train,english_setter_135,14,500,340,2,0,1,0,0.696135294,0.472229004,0
train,english_setter_174,14,333,500,2,0,1,0,0.302918919,0.201843262,0
train,english_setter_123,14,470,500,2,1,2,0,0.201212766,0.187072754,0
train,english_setter_153,14,405,500,2,2,1,1,0.348869136,0.283813477,0
train,english_setter_181,14,500,395,2,0,2,0,0.528435443,0.418029785,1
train,english_setter_124,14,369,500,3,4,1,1,0.332254743,0.243713379,0
train,english_setter_102,14,500,333,1,0,1,0,0.54972973,0.364685059,1
train,english_setter_164,14,375,500,2,5,1,2,0.21552,0.160766602,0
train,english_setter_146,14,500,352,3,0,3,0,0.439545455,0.308898926,1
train,english_setter_118,14,333,500,2,0,1,0,0.122804805,0.0810546875,0
train,english_setter_171,14,375,500,2,0,2,0,0.285493333,0.213012695,1
train,english_setter_183,14,333,500,2,0,1,0,0.0872192192,0.0564575195,0
train,english_setter_155,14,390,500,1,0,1,0,0.515046154,0.40246582,1
